,User,Date,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet
3188,Smithsolo3,2021-11-01 06:52:51+00:00,0,0,0,Twitter for Android,2316,132,0,0,en,@ShibSol @SBF_FTX @ftx_app I was not given shibsol after dropping my address on discord channel
3189,N_F_T_Promoter,2021-11-01 06:51:52+00:00,1,0,0,Twitter for Android,1548,6337,0,0,qam,@BenjeeNFT @SecretWarriorSo @fredwilson @FEhrsam @SBF_FTX
3190,letusbet,2021-11-01 06:50:43+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Chainlink December future on #ftx is trading at 2.78% premium over spot
3191,Jennife44860415,2021-11-01 06:48:50+00:00,1,0,0,Twitter Web App,805,68,0,0,en,"@Lepasaorg @Coinbase_NFT @ftx_app @opensea @NFT i saw @Lepasaorg is making place in #NFTCommmunity .
and soon a BOOOM is coming .
#LepasaNFT #Lepasa"
3192,cryptomuduru,2021-11-01 06:48:44+00:00,0,0,0,Twitter for iPhone,7332,3171,0,0,tr,@TokenRehberi Piyasada binlerce proje var. Neye gore axs gibi olacagi dusunuluyor? Anlatin bilelim. Bunu demekteki amac 500x yapacak mesaji vermek. Ben de diyorum ki bu cok iddiali. Axs milyar dolar degerlemeli sirket. Yapilan yatirimlarla ilgili kaynak var midir? @SBF_FTX ilgileniyosa guzel.
3193,Sujodamystique,2021-11-01 06:48:34+00:00,55,17,20,Twitter for Android,72819,5633,0,0,en,"Alright then, loaded up my FTX app, need my $50 to enter like $5K for Christmas dorime 🙄. What coins are we buying? Is $shib still on or has that train left? Last time I asked one guy on twitter made me buy one shitcoin like that. $50 is now $1.95. So only coins on FTX pls"
3194,CryptoJun2,2021-11-01 06:47:24+00:00,0,0,0,Twitter for iPhone,15,1,0,0,en,@BellaNg49477418 @binance @ftx @Fameex Personally a big fan of #bitfinex
3195,DYORCryptoBot,2021-11-01 06:46:09+00:00,1,0,0,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $TOMO
2: $LRC
3: $SOL
4: $QTUM
5: $FIDA

Top 5 bullish trend (#USD stocks)
1: $PYPL
2: $TWTR
3: $SPY
4: $NVDA
5: $AMZN

All #FTX results on https://t.co/vMSA8RwQ1G website!"
3196,newsthet,2021-11-01 06:44:57+00:00,2,2,0,Twitter Web App,1410,46,0,0,en,@Simon_Kemp @FTX_Official @CryptoWhale @CryptoHellspawn @Bitfinexed @Quinnvestments so? someone is executing a bot with 0.0008 size orders.
3197,KorvusMellori,2021-11-01 06:44:28+00:00,7,0,0,Twitter Web App,55962,818,0,0,en,I've become an unapologetic TSM FTX Apex team fangirl
3198,RawArtIzGaming,2021-11-01 06:44:00+00:00,1,1,0,Twitter for iPhone,19476,520,0,0,nl,@Iove_crows @binance @kucoincom @FTX_Official VPN brah
3199,letusbet,2021-11-01 06:43:52+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ripple December future on #ftx is trading at 2.91% premium over spot
3200,CryptoConekt,2021-11-01 06:41:02+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$519,810 $BNB LONG @$519.8125 | 11/01 06:40:56
🏦FTX | BNB PERP

👀 Silence is golden, and gold is up these days, so silence is a solid investment. - Jarod Kintz"
3201,WhaleTrades,2021-11-01 06:40:57+00:00,7,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$519,810 $BNB LONGED @$519.8125 [01/11/21 06:40:57]
🏪FTX | BNB-PERP

🗣️Should’ve hedged bruh - sandeepsangli"
3202,zaluandeshuzhuo,2021-11-01 06:38:29+00:00,0,0,0,Twitter Web App,505,11,0,0,zh,"#新生活运动#
【MH】单手俯卧撑8*2，P90X
【生活优】英语口语900句，熟悉FTX
【工作优】画图，熟悉水泥搅拌桩门道，横道图
【午晚餐】鸡蛋，燕麦，全麦面包，香菇红烧肉，牛肉，咖啡，黑巧，柚子
【X】车厘子"
3203,ethan_solsquad,2021-11-01 06:37:01+00:00,0,0,0,Twitter for iPhone,1607,558,0,0,qam,@SBF_FTX
3204,CryptoConekt,2021-11-01 06:36:55+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$1,499,748 $ETH LONG @$4244.3 | 11/01 06:36:47
🏦FTX | ETH PERP

👀 A dream business that doesn’t make money is a living nightmare. - Habeeb Akande"
3205,WhaleTrades,2021-11-01 06:36:50+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$1,499,748 $ETH LONGED @$4244.3 [01/11/21 06:36:49]
🏪FTX | ETH-PERP

🗣️Someone better gets a job soon - MortyPyton"
3206,letusbet,2021-11-01 06:35:49+00:00,0,0,0,market_alerts,25281,790,0,0,en,#BTC March future on #ftx is trading at 5.63% premium over spot
3207,CryptoConekt,2021-11-01 06:35:12+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$542,580 $NEAR LONG @$10.3715 | 11/01 06:35:05
🏦FTX | NEAR PERP

👀 Bull markets are born on pessimism, grow on scepticism, mature on optimism and die of euphoria. - John Templeton"
3208,WhaleTrades,2021-11-01 06:35:07+00:00,4,2,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$542,580 $NEAR LONGED @$10.3715 [01/11/21 06:35:07]
🏪FTX | NEAR-PERP

🗣️Bitcoin is cool but Ethereum is cool AF. - wolfofethereum"
3209,Papi_Gabriella,2021-11-01 06:34:56+00:00,0,0,0,Twitter for Android,3851,177,0,0,en,@ShibSol @SBF_FTX @ftx_app Let's fucking go
3210,CryptoConekt,2021-11-01 06:34:52+00:00,0,1,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$1,485,785 $ETH LONG @$4245.1 | 11/01 06:34:45
🏦FTX | ETH PERP

👀 I'm not opening my broker back up until BTC reaches 200k - Jamie Foxx"
3211,WhaleTrades,2021-11-01 06:34:47+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$1,485,785 $ETH LONGED @$4245.1 [01/11/21 06:34:47]
🏪FTX | ETH-PERP

🗣️xxx,000,000 USD longs liquidated, Fatality! - RR35903893"
3212,ChrisMa21200760,2021-11-01 06:34:32+00:00,0,0,0,Twitter for Android,602,14,0,0,en,"@Lepasaorg @Coinbase_NFT @ftx_app @opensea @NFT Lots of potential ideas in this project. Great potential in the long run. It will find its strong solid place in the NFT world and flourish.
#NotJustJPEGs #NFTs #LepasaNFT"
3213,CryptoConekt,2021-11-01 06:34:31+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$3,346,750 $BTC LONG @$60850.0 | 11/01 06:34:23
🏦FTX | BTC PERP

👀 Who's the idiot that keeps selling? Marilyn Monroe"
3214,WhaleTrades,2021-11-01 06:34:26+00:00,8,2,1,Bitmex High Trades,333721,191792,0,0,in,"📈💶$3,346,750 $BTC LONGED @$60850.0 [01/11/21 06:34:25]
🏪FTX | BTC-PERP

🗣️ALL IN - CryptoLyonnias"
3215,letusbet,2021-11-01 06:33:37+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Solana December future on #ftx is trading at 3.2% premium over spot
3216,imans12pp,2021-11-01 06:33:19+00:00,0,0,0,Twitter Web App,8686,323,0,0,en,@ShibSol @SBF_FTX @ftx_app FTX you can learning from this🔥🔥🔥
3217,CryptoConekt,2021-11-01 06:33:14+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$922,414 $DYDX SHORT @$17.0 | 11/01 06:33:07
🏦FTX | DYDX PERP

👀 How did you learn how to trade? By losing! - B.B King"
3218,WhaleTrades,2021-11-01 06:33:09+00:00,0,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$922,414 $DYDX SHORTED @$17.0 [01/11/21 06:33:08]
🏪FTX | DYDX-PERP

🗣️shorted your entire family - thinkingusd"
3219,bookloveru2,2021-11-01 06:33:01+00:00,0,0,0,goodbookok,48587,270,0,0,ja,"年利136％!? bybitでファンディングレートを獲得。金利収入で生きていく。

●FTXとFR比較！ bybitの圧勝！？ 
●Bitcoinを持ってるなら、デルニュー
●ローリスクで堅実な金利収入（FR）をGet

 https://t.co/I59CCUumfQ #bitcoin #デルニュー #FR #Bybit"
3220,Takemeatprofit,2021-11-01 06:31:46+00:00,0,0,0,Twitter Web App,974,85,0,0,en,"@Lepasaorg @Coinbase_NFT @ftx_app @opensea @NFT NFTs are taking place of #assets 
#LepasaNFT #NotJustJPEGs"
3221,DYORCryptoBot,2021-11-01 06:31:20+00:00,0,0,0,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $LRC
2: $TOMO
3: $WAVES
4: $STX
5: $MTA

Top 5 bullish trend (#USD stocks)
1: $NOK
2: $PYPL
3: $TWTR
4: $SPY
5: $TSM

All #FTX results on https://t.co/vMSA8RwQ1G website!"
3222,DrgnONE_,2021-11-01 06:31:14+00:00,0,1,0,Twitter Web App,106690,808,0,0,ja,インペリアルハル所属のTSMとFTXって関わりあったのｗｗｗｗｗｗｗｗｗｗ
3223,letusbet,2021-11-01 06:30:57+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Litecoin December future on #ftx is trading at 2.59% premium over spot
3224,FTX_C_R,2021-11-01 06:30:51+00:00,0,0,0,twittbot.net,88040,9776,0,0,ja,(◞‸◟)ｻﾝｼﾞ… _|￣|･∴'、-=≡三( ◠‿◠ )✌)☋｀)ｯﾊｰﾝ!!
3225,CryptoConekt,2021-11-01 06:30:12+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$761,720 $SOL LONG @$206.0 | 11/01 06:30:04
🏦FTX | SOL PERP

👀 Who keeps selling, jeez - Vermeer"
3226,Lazy_bitcoin,2021-11-01 06:30:09+00:00,0,0,0,Twitter Web App,9390,827,0,0,ko,@bittuggie 요새 ftx 고민 중이었는데 감사합니다. 프로 비트코이너시네요 https://t.co/glekjY1meu
3227,WhaleTrades,2021-11-01 06:30:07+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$761,720 $SOL LONGED @$206.0 [01/11/21 06:30:06]
🏪FTX | SOL-PERP

🗣️Everybody got a plan, until they get Liquidated - YzCryptox"
3228,CovalentTR,2021-11-01 06:30:00+00:00,18,2,2,Twitter Web App,1841,1880,0,0,tr,"Günaydın Covalent ailesi!✨
Herkese iyi haftalar🎉

#Covalent #CovalentHQ #CQT $CQT #Coinlist #CoinlistPro3 #Kraken #FTX #OkEx #GateIo #SushiSwap #KuCoin #crypto #cryptocom #cryptocurrency #blockchain #DataScience https://t.co/isVmvwtW8B"
3229,letusbet,2021-11-01 06:29:17+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ethereum March future on #ftx is trading at 5.87% premium over spot
3230,RohitBaradiya,2021-11-01 06:29:03+00:00,0,0,0,Twitter for iPhone,3054,970,0,0,en,@ShibSol @SBF_FTX @ftx_app Do it
3231,RenaldasLaurin1,2021-11-01 06:27:22+00:00,0,0,0,Twitter for iPhone,191,28,0,0,en,@FTX_Official I used to have lots of bitcoins but i spent it on silk road lol
3232,CryptoConekt,2021-11-01 06:27:18+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$2,113,500 $ETH LONG @$4227.0 | 11/01 06:27:11
🏦FTX | ETH PERP

👀 If your trend line isn't upright, you're drawing it wrong - Lady Gaga"
3233,WhaleTrades,2021-11-01 06:27:12+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$2,113,500 $ETH LONGED @$4227.0 [01/11/21 06:27:12]
🏪FTX | ETH-PERP

🗣️Sometimes the memory of a man matters more than the man himself - buyerofblood"
3234,PamelaAnderso23,2021-11-01 06:27:06+00:00,0,0,0,Twitter Web App,255,85,0,0,en,"@Lepasaorg @Coinbase_NFT @ftx_app @opensea @NFT now people and institutes are more involving in #NFTs 
Make sure you #HODL NFTs.
#LepasaNFT #NotJustJPEGs"
3235,fanzinPA,2021-11-01 06:26:42+00:00,0,0,0,Twitter for iPhone,377,8,0,0,tr,@Mzeyyen12421246 @Onunarabasiyok @Coinmatik1 @SolDate_org @SBF_FTX sağ olun teşekkürler
3236,tonydimevski,2021-11-01 06:25:59+00:00,0,0,0,Twitter for iPhone,475,57,0,0,qam,@MonkDoesnt @SBF_FTX @danny_zekir @atthaya91
3237,Robertvasquer,2021-11-01 06:25:30+00:00,0,0,0,Twitter for Android,1732,90,0,0,en,"@Lepasaorg @Coinbase_NFT @ftx_app @opensea @NFT With a great experienced team this project will grow soon.
#LepasaNFT #NotJustJPEGs
#NFTcommunity"
3238,Taurus34401264,2021-11-01 06:25:25+00:00,0,0,0,Twitter Web App,14436,1010,0,0,en,@baz_star @GaryGensler watching over them now specially @TheCryptoDog aka the 'self-proclaimed' business partner of @SBF_FTX!
3239,Iove_crows,2021-11-01 06:25:04+00:00,2,1,0,Twitter Web App,47678,1290,0,0,en,"Shorting, margin and derivatives are all disabled on @binance if you are in Australia. This will be until regulators make up their mind about crypto and derivatives (probably never, they hate financial freedom). For now @kucoincom and @FTX_Official are great alternatives. https://t.co/wrMAkVFSwa"
3240,ProfIsntReal,2021-11-01 06:24:10+00:00,3,0,0,Twitter for iPhone,731,1455,0,0,en,@MonkDoesnt @SBF_FTX CT remains undefeated
3241,ey_pablo,2021-11-01 06:23:14+00:00,1,0,0,Twitter for iPhone,13341,10483,0,0,qam,@SolanaDoge @SBF_FTX @FTX_Official @ftx_app @Brett_FTXUS @SBF_FTX
3242,GoAssHoleJoe,2021-11-01 06:20:34+00:00,0,0,0,Twitter for iPhone,3368,18,0,0,en,"@TomBrady @FTX_Official Brady looked liked George Burns out on the field yesterday, while playing the Saints."
3243,bittuggie,2021-11-01 06:17:52+00:00,76,7,29,Twitter for Android,219,154,0,0,ko,요즘 다시 김프가 1%대다. 달러를 쓸 수 없는 한국 투자자들은 이럴때 FTX에 돈 옮겨 놓으면 좋다. 김프가 없으면 더 좋겠지만.. 리플XRP 사다가 FTX로 전송.(수수료 1xrp) 리플XRP -&gt; USDT 전환(수수료0). USDT로 매일 BTC 구매(수수료0.02%). 4%김프는 또 금방 옵니다.. https://t.co/RwfHfGCC6W
3244,0xMeeessien,2021-11-01 06:17:52+00:00,2,0,0,Twitter for Android,32547,10216,0,0,en,"FTX is reliable, you all should try it."
3245,OxmgWincityx,2021-11-01 06:17:12+00:00,0,0,0,Twitter for Android,32810,183,0,0,en,@gemhost @ftx_app Wish me luck https://t.co/XBWWpIxHsZ
3246,CryptoConekt,2021-11-01 06:16:57+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$1,436,002 $ETH SHORT @$4204.0 | 11/01 06:16:49
🏦FTX | ETH PERP

👀 Money is only a tool. It will take you wherever you wish, but it will not replace you as the driver. – Ayn Rand"
3247,WhaleTrades,2021-11-01 06:16:55+00:00,2,0,1,Bitmex High Trades,333721,191792,0,0,en,"📉💶$2,621,681 $ETH SHORTED @$4200.0 [01/11/21 06:16:55]
🏪FTX | ETH-PERP

🗣️And that’s how I got my first Article 15. -every service member ever"
3248,WhaleTrades,2021-11-01 06:16:52+00:00,2,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$1,436,002 $ETH SHORTED @$4204.0 [01/11/21 06:16:51]
🏪FTX | ETH-PERP

🗣️I am here for the technology - ZenNF_"
3249,0xMeeessien,2021-11-01 06:16:39+00:00,3,0,0,Twitter for Android,32547,10216,0,0,en,"@vickysnipes147 @FTX_Official So true using FTX  saves, be of gas fee worries. Everyone should use FTX."
3250,ExchangeWhales,2021-11-01 06:16:16+00:00,0,0,0,exchangewhales,259091,4597,0,0,in,"🚀🚀🚀 $879,946 BTC-PERP LONGED @$60,389 💻 on #FTX (6:16:16 UTC) #BTC #cryptocurrency"
3251,DYORCryptoBot,2021-11-01 06:16:09+00:00,1,0,0,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $LRC
2: $SPELL
3: $TOMO
4: $TRU
5: $LEO

Top 5 bullish trend (#USD stocks)
1: $GLD
2: $NOK
3: $PYPL
4: $SPY
5: $TWTR

All #FTX results on https://t.co/vMSA8RwQ1G website!"
3252,CryptoConekt,2021-11-01 06:16:06+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$2,102,250 $ETH SHORT @$4204.5 | 11/01 06:15:59
🏦FTX | ETH PERP

👀 This must be the never ending dip - Cher"
3253,WhaleTrades,2021-11-01 06:16:01+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$2,102,250 $ETH SHORTED @$4204.5 [01/11/21 06:16:01]
🏪FTX | ETH-PERP

🗣️I am sofa king wee Todd id - MossMiners"
3254,letusbet,2021-11-01 06:15:54+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Chainlink December future on #ftx is trading at 2.73% premium over spot
3255,WhaleTrades,2021-11-01 06:15:31+00:00,3,0,1,Bitmex High Trades,333721,191792,0,0,en,"📉💶$579,096 $KSHIB SHORTED @$0.0682 [01/11/21 06:15:31]
🏪FTX | KSHIB-PERP

🗣️Even if I’m wrong, my stop-loss is right. - Crypto_Core"
3256,Palistineprince,2021-11-01 06:15:24+00:00,1,0,0,Twitter for Android,202,48,0,0,qam,@ftx_app @S6045
3257,jim_paleo,2021-11-01 06:14:50+00:00,0,0,0,Twitter for iPhone,963,100,0,0,en,@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 30 to 85 cents per contract
3258,SaudagarKripto,2021-11-01 06:14:00+00:00,1,1,0,Twitter Web App,269,14,0,0,en,"@davidroyblouin1 Only Thetan Arena that I'm aware of. I tried it, not my cup of tea but I think they're quite decent. Animoca Brands invest in them n u should track their portfolio bcs mainly they invest in games/nft.

Star Atlas too solid, seeing FTX backed them thats enough for me lol"
3259,adamcrypto_,2021-11-01 06:13:07+00:00,23,0,5,Twitter Web App,2995,1409,0,0,en,"Man it's been a long time since I've charted $LUA @LuaSwap but this one is waking up from an accumulation range of 6 months. 
-This is the lowest mcap on FTX
-What do you think the apes on FTX are gonna do?
-Yes, it's a 20X to the all time high https://t.co/4D6VNkhqMw"
3260,WhaleTrades,2021-11-01 06:12:46+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,in,"📉💶$2,104,250 $ETH SHORTED @$4208.5 [01/11/21 06:12:46]
🏪FTX | ETH-PERP

🗣️Reminder: In a bull market, dips get bought. - vikpkb"
3261,CryptoConekt,2021-11-01 06:12:39+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$2,105,849 $ETH SHORT @$4211.7 | 11/01 06:12:32
🏦FTX | ETH PERP

👀 If this doesn't go up, i'll be getting a call from Mr.Margin - Dj Khaled"
3262,WhaleTrades,2021-11-01 06:12:34+00:00,0,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$2,105,849 $ETH SHORTED @$4211.7 [01/11/21 06:12:34]
🏪FTX | ETH-PERP

🗣️Trading with Cyrpto is not so different than buying and selling land on the Moon. - MuratDemr1"
3263,otooy_mania,2021-11-01 06:12:06+00:00,0,0,0,Twitter for Android,14271,1499,0,0,en,"@ShibSol @SBF_FTX @ftx_app Of all projects, only $SHIBS is the fastest for the community that is given convenience and the way to the moon
#FTX #SHIBS #Solana"
3264,100xGemhunter,2021-11-01 06:11:04+00:00,0,1,0,Twitter for Android,3530,204,0,0,en,"#Bitcoin
#BTCUSDT
#FTX
BREAK OUT WILL BE HUGE😜👀🚀💎 https://t.co/KfpfKCvYEk"
3265,adiqeolcay,2021-11-01 06:10:38+00:00,0,0,0,Twitter for Android,370,8,0,0,qme,@KishuTurkiye #kishu  #KİSHU #binance #Bitcoin #FTX #Huobi #Huobiglobal  #Coinbase  #KuCoin #OKEx #Crypto #CoinMarketCap  #cryptocurrency #ElonMusk https://t.co/iyACKAQ3WF
3266,AccountJimmy,2021-11-01 06:10:32+00:00,1,0,0,Twitter Web App,1223,245,0,0,und,@MonkDoesnt @SBF_FTX Jfc
3267,DanielOzoemen13,2021-11-01 06:09:19+00:00,0,0,0,Twitter for Android,2077,111,0,0,en,@ShibSol @SBF_FTX @ftx_app Let's go to the moon 💥💥💥💥💥
3268,CryptoConekt,2021-11-01 06:09:10+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$973,972 $SOL LONG @$204.2275 | 11/01 06:09:04
🏦FTX | SOL PERP

👀 Friendship is like money, easier made than kept. – Samuel Butler"
3269,btc_status,2021-11-01 06:09:06+00:00,0,0,0,BTC Status Bot,519801,45704,1,0,en,"🪙 FTX Lending

Price: $60,504
Funding Rate (%/year)
　BTC: 2.00% ($1.9B)
　ETH: 2.00% ($0.46B)
　USD: 10.00% ($2.28B) https://t.co/lC5ivWvTyV"
3270,WhaleTrades,2021-11-01 06:09:05+00:00,13,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$973,972 $SOL LONGED @$204.2275 [01/11/21 06:09:05]
🏪FTX | SOL-PERP

🗣️ok can you guys stop trading - Vitalik Buterin"
3271,lude211,2021-11-01 06:08:43+00:00,0,0,0,Twitter Web App,338,96,0,0,en,"https://t.co/b3hvRO0qxg #nnsdao #icp #dfinity #IC #DAOs 

Replying to @NnsDaos @dfinity

Good project. 

@FTX_Benson @mattysino @Sonnenshein @PeterMcCormack @AriannaSimpson @ethxman"
3272,CryptoConekt,2021-11-01 06:08:27+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$767,582 $SOL LONG @$203.295 | 11/01 06:08:21
🏦FTX | SOL PERP

👀 Money never made a man happy yet, nor will it. The more a man has, the more he wants. Instead of filling a vacuum, it makes one.- Benjamin Franklin"
3273,WhaleTrades,2021-11-01 06:08:22+00:00,3,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$767,582 $SOL LONGED @$203.295 [01/11/21 06:08:22]
🏪FTX | SOL-PERP

🗣️Everybody got a plan, until they get Liquidated - YzCryptox"
3274,WhaleTrades,2021-11-01 06:08:11+00:00,3,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$508,275 $SOL LONGED @$203.3125 [01/11/21 06:08:10]
🏪FTX | SOL-PERP

🗣️Inversebrah - that’s it that’s the quote. - _hal9001"
3275,CryptoConekt,2021-11-01 06:08:09+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$507,800 $SOL LONG @$203.1175 | 11/01 06:08:02
🏦FTX | SOL PERP

👀 There's only 1 way to win and it's buying every dip - Diana Ross"
3276,CryptoConekt,2021-11-01 06:08:05+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$507,325 $SOL LONG @$202.925 | 11/01 06:07:58
🏦FTX | SOL PERP

👀 How did you learn how to trade? By losing! - B.B King"
3277,WhaleTrades,2021-11-01 06:08:04+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$507,800 $SOL LONGED @$203.1175 [01/11/21 06:08:03]
🏪FTX | SOL-PERP

🗣️The point, ladies and gentlemen, is that greed, for lack of a better word, is good - GuerilllaV2"
3278,CryptoConekt,2021-11-01 06:08:03+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$506,725 $SOL LONG @$202.695 | 11/01 06:07:55
🏦FTX | SOL PERP

👀 I don't want to hear you say it's red that just means you don't get it - Nicki Minaj"
3279,WhaleTrades,2021-11-01 06:08:00+00:00,2,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$507,325 $SOL LONGED @$202.925 [01/11/21 06:08:00]
🏪FTX | SOL-PERP

🗣️There is no spoon... - pennypacker_ltd"
3280,WhaleTrades,2021-11-01 06:07:57+00:00,2,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$506,725 $SOL LONGED @$202.695 [01/11/21 06:07:57]
🏪FTX | SOL-PERP

🗣️Wait for the bounce, then short the corn - Ashdrake"
3281,letusbet,2021-11-01 06:07:54+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ripple December future on #ftx is trading at 2.89% premium over spot
3282,Kay_FtX,2021-11-01 06:07:13+00:00,0,0,0,Twitter for iPad,43996,525,0,0,ja,さっきから情緒が大荒れですがとりあえず電波をください
3283,lude211,2021-11-01 06:07:07+00:00,0,0,0,Twitter Web App,338,96,0,0,en,"@NnsDaos @dfinity @dominic_w @ICPSquad @Cooopahtroopa @cz_binance @VitalikButerin Replying to @NnsDaos @dfinity

Good project. 

@FTX_Benson @mattysino @Sonnenshein @PeterMcCormack @AriannaSimpson @ethxman"
3284,ronynandi15,2021-11-01 06:06:37+00:00,0,0,0,Twitter for Android,960,73,0,0,en,@SBF_FTX @ftx_us list $SAMO!!
3285,ABBAFATHERson,2021-11-01 06:05:32+00:00,0,0,0,Twitter for Android,13143,777,0,0,en,"@SBF_FTX @SBF_FTX 

Could you please in the name of God send me 9.74btc

1JkZrvo6ZXqiTDbkR1RbBbA4xew8UYFNzC

Thanks God bless you🙏
Happy new month"
3286,cited,2021-11-01 06:05:28+00:00,1,1,0,Twitter Web App,11589,3615,0,0,en,@GrindingPoet holy shit? is this why THREE ARROW CAPITAL invested into KDA?? and all of Asia is about to legalize crypto to buy KDA because it sounds like a kpop girl group that Sam from FTX and Alameda listens to every day??
3287,letusbet,2021-11-01 06:04:32+00:00,0,0,0,market_alerts,25281,790,0,0,en,#BTC March future on #ftx is trading at 5.59% premium over spot
3288,Lepasaorg,2021-11-01 06:04:08+00:00,156,88,132,Twitter Web App,942,85040,0,0,en,"GM #NFTCommunity #Lepasa #NFTs are ready to rock the world !! check yourself.. 
@Coinbase_NFT @ftx_app @opensea @NFT 
https://t.co/yahprUae4D"
3289,Dennis_25K,2021-11-01 06:02:52+00:00,3,0,0,Twitter for Android,4358,600,0,0,en,@PiratesOfSolana @ftx_us AWESOME!🔥
3290,DYORCryptoBot,2021-11-01 06:02:24+00:00,0,0,0,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 1h]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $RUNE
2: $LRC
3: $TOMO
4: $QTUM
5: $LEO

Top 5 bullish trend (#USD stocks)
1: $NVDA
2: $AMZN
3: $SPY
4: $PFE
5: $BITO

All #FTX results on https://t.co/vMSA8RwQ1G website!"
3291,letusbet,2021-11-01 06:02:21+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Solana December future on #ftx is trading at 3.14% premium over spot
3292,btc_status,2021-11-01 06:02:16+00:00,0,0,0,BTC Status Bot,519801,45704,1,0,in,"📊 Perp OI

BitMEX XBTUSD：$542M (-2%↓)
BinanceF BTCUSDT：$3B (-1%↓)
Bybit BTCUSD：$2B (+1%↑)
FTX BTCPERP：$2B (-2%↓)
OKEx BTCUSD：$516M (+1%↑)
Huobi BTCUSD：$127M (+3%↑)
FTX ETHPERP：$1B (-2%↓)
BinanceF ETHUSDT：$1B (-3%↓)
Bybit ETHUSD：$1B (-2%↓) https://t.co/yvfGZvn07O"
3293,btc_status,2021-11-01 06:02:04+00:00,0,0,0,BTC Status Bot,519801,45704,1,0,en,"📊 Bitcoin Network Status

Price: $60,621
Pooled Tx: 1,205
Avg. Block: 10 min 7 s (+1.16%)
Hash Rate: 157 EH/s
Difficulty: 21.6 T

【FTX BTC-HASH】 https://t.co/JIP5Tm5pkg"
